"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.037366083E0,1.272771032E1,-8.037894292E0,1.928642541E0,1.517636375E1
3.047393083E0,1.300615123E1,-8.145919847E0,1.683105677E0,1.543854995E1
3.057420083E0,7.770290036E0,-8.378613887E0,-1.034064885E0,1.147379049E1
3.067448083E0,7.663913396E-1,-7.965832622E0,-4.854401119E0,9.359864063E0
3.077475083E0,-4.691669015E0,-9.911350958E0,-9.637874343E0,1.459915264E1
3.087502083E0,-8.682598350E0,-1.040531204E1,-9.290539209E0,1.643082930E1
3.097530083E0,-7.243686286E0,-8.361055284E0,-6.158295711E0,1.266107588E1
3.107557083E0,-5.211860708E0,-7.939594411E0,-1.911312125E0,9.687815311E0
3.117584083E0,-3.963657922E0,-7.598345059E0,1.997244999E0,8.799682911E0
3.127612083E0,-2.078647158E0,-7.662588417E0,2.246973878E0,8.251359092E0
3.137639083E0,-5.223994558E-1,-9.157555983E0,2.539603925E0,9.517527035E0
3.147665208E0,5.404332921E-1,-9.471386572E0,3.979020896E0,1.028746028E1
3.157693208E0,1.434195115E0,-8.933667265E0,5.148936481E0,1.041051744E1
3.167720208E0,-1.411908160E0,-9.195411442E0,2.650087065E0,9.673264066E0
3.177747208E0,-4.254101987E0,-7.484449484E0,2.398311221E0,8.936792741E0
3.187775208E0,-2.743804191E0,-4.866695475E0,2.351934615E0,6.061747497E0
3.197802208E0,4.668840169E-1,-3.368270450E0,-9.619777796E-1,3.533925262E0
