"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.316165750E0,-3.743847052E0,2.842042676E0,4.156939974E0,6.274850378E0
2.326192750E0,-4.134395157E0,1.815546427E0,4.072072316E0,6.080395143E0
2.336219750E0,-4.711113638E0,9.422793871E-1,3.704164338E0,6.066573629E0
2.346245750E0,-5.017917336E0,7.908633989E-1,2.114884107E0,5.502517069E0
2.356272750E0,-4.632434089E0,1.696901159E0,-8.894866312E-1,5.012993676E0
2.366299750E0,-3.749296072E0,3.094562870E0,-2.589352913E0,5.508020416E0
2.376326750E0,-2.902937334E0,3.944510629E0,-1.390916364E0,5.091253048E0
2.386353750E0,-2.013171206E0,4.736154047E0,2.872207146E-2,5.146342237E0
2.396379750E0,-9.334488489E-1,5.210359143E0,9.778696346E-1,5.382880100E0
2.406406750E0,1.621673513E0,1.358812226E0,1.603491889E0,2.654690544E0
2.416433750E0,5.253430318E0,-9.306172324E0,1.654028204E0,1.081384218E1
2.426460750E0,5.574442458E0,-2.346402038E1,1.320780181E0,2.415324246E1
2.436486750E0,2.423170951E0,-3.314752873E1,1.847756399E0,3.328730422E1
2.446513750E0,-1.033916366E-1,-3.446468657E1,2.162877468E0,3.453264179E1
2.456540750E0,-1.590350856E0,-2.398584462E1,6.103614597E-1,2.404625748E1
2.466567750E0,-2.286740061E0,-1.007271306E1,-2.530938644E0,1.063458410E1
2.476594750E0,-1.743766007E0,-1.250689607E0,-4.015848414E0,4.553238723E0
2.486620750E0,-8.625647347E-1,3.663323876E0,-2.816074607E0,4.700450609E0
2.496647750E0,-1.785365438E-1,6.494229360E0,-1.432695304E0,6.652781833E0
2.506674750E0,1.999202500E-1,8.026313882E0,-1.286030763E-1,8.029833210E0
2.516701750E0,1.715647624E-1,8.475661880E0,1.457230806E0,8.601732406E0
2.526727750E0,-8.056542233E-2,7.576629669E0,2.901197203E0,8.113492043E0
2.536754750E0,-6.768671058E-1,5.101621397E0,3.154493322E0,6.036184066E0
2.546781750E0,-1.228297256E0,2.328525580E0,2.028210829E0,3.323309299E0
2.556808750E0,-1.723644569E0,-1.957180023E-2,8.116829950E-1,1.905298648E0
2.566835750E0,-2.193164584E0,-1.862041147E0,-1.363629162E-1,2.880236617E0
2.576861750E0,-2.325020028E0,-2.855848537E0,-7.325123528E-1,3.754752101E0
2.586888750E0,-2.012529328E0,-2.607089857E0,-9.262053913E-1,3.421264130E0
2.596915750E0,-1.030655959E0,-1.380151640E0,-9.247716540E-1,1.955063392E0
2.606942750E0,1.207344782E-1,-2.136683697E-1,-7.621524737E-1,8.006918131E-1
2.616969750E0,7.333909701E-1,4.144611704E-1,-4.469793639E-1,9.536408803E-1
2.626995750E0,9.310673511E-1,5.879995143E-1,-1.167279661E-1,1.107364104E0
2.637022750E0,8.748912500E-1,4.109300369E-1,1.445917028E-1,9.773458728E-1
2.647049750E0,7.515876514E-1,1.266816813E-1,2.717353141E-1,8.091800337E-1
2.657076750E0,6.958658789E-1,-1.346485126E-1,3.856267228E-1,8.068875465E-1
2.667102750E0,5.800747830E-1,-2.874035132E-1,5.008947122E-1,8.185249208E-1
2.677129750E0,3.024923994E-1,-2.543790239E-1,5.088358889E-1,6.443014056E-1
2.687156750E0,3.736882433E-2,-6.788208067E-2,3.517333373E-1,3.601676644E-1
2.697183750E0,-1.507453126E-1,1.675753534E-2,1.076975262E-1,1.860207553E-1
2.707210750E0,-3.200838938E-1,-1.758783996E-2,-1.480685303E-1,3.531109187E-1
2.717236750E0,-3.884034924E-1,-1.141861814E-1,-3.416605581E-1,5.297430452E-1
2.727263750E0,-2.386979610E-1,-1.692459029E-1,-4.156651852E-1,5.083290651E-1
2.737290750E0,6.404396832E-2,-1.686132342E-1,-3.346741587E-1,3.801826470E-1
2.747317750E0,2.676492798E-1,-1.048054934E-1,-2.077088875E-1,3.546312315E-1
2.757343750E0,3.474161187E-1,7.193127751E-2,-1.296263391E-1,3.777235179E-1
2.767370750E0,1.820387337E-1,2.297318405E-1,1.333299655E-1,3.220119544E-1
2.777397750E0,9.308928117E-2,1.344467837E-1,3.339825062E-1,3.718680765E-1
2.787424750E0,6.419073343E-3,8.283107221E-2,3.561228786E-1,3.656852413E-1
2.797451750E0,-1.835477538E-1,9.296020389E-2,2.092911075E-1,2.934861924E-1
2.807477750E0,-2.452858727E-1,4.960426927E-2,-2.969866611E-2,2.520074476E-1
2.817504750E0,-1.532672167E-1,-1.977060556E-2,-2.014827722E-1,2.539232641E-1
2.827531750E0,-7.971362919E-3,-6.596127033E-2,-2.507741424E-1,2.594264873E-1
2.837558750E0,1.325417608E-1,-8.371634066E-2,-2.480792338E-1,2.934604748E-1
2.847584750E0,2.284989551E-1,-1.306846851E-1,-2.412374798E-1,3.570515104E-1
2.857611750E0,2.761707196E-1,-1.705837458E-1,-2.394131120E-1,4.033456568E-1
2.867638750E0,2.857480203E-1,-1.905250901E-1,-2.619547496E-1,4.319398475E-1
2.877665750E0,2.682296160E-1,-1.831178373E-1,-2.538885156E-1,4.122361551E-1
2.887692750E0,2.356797744E-1,-1.366944534E-1,-2.062956520E-1,3.417429234E-1
2.897718750E0,1.787629773E-1,-7.820124686E-2,-1.273903638E-1,2.330234792E-1
2.907745750E0,1.408300428E-1,-2.364438593E-2,-4.563057460E-2,1.499143331E-1
2.917772750E0,1.324425043E-1,1.577520311E-2,1.977232318E-2,1.348362664E-1
2.927799750E0,1.343729626E-1,3.786598384E-2,6.069344066E-2,1.522288394E-1
2.937825750E0,1.584797171E-1,3.839340270E-2,9.516570054E-2,1.888025017E-1
2.947852750E0,1.882601711E-1,5.387507558E-2,1.151427859E-1,2.271613456E-1
2.957879750E0,2.036646608E-1,7.951160789E-2,1.229581743E-1,2.508387978E-1
